58020.184,43531.199,-981.888,63823.911
34939.776,89151.34,-12746.828,66631.803
3497.005,73555.723,-15847.599,61098.064
42120.329,52199.314,18209.852,73327.875
34642.934,-436.483,-1295.405,84727.852
66396.083,88930.037,3649.584,81470.412
61422.456,31411.968,23242.396,78061.254
212856.031,54163.58,-15289.835,82471.164
78659.524,86069.724,5915.884,88607.212
76274.014,60897.414,-1157.724,68123.076
70793.931,51630.46,53188.649,97160.609
-42336.069,58086.76,8418.625,69581.81
33621.598,55009.226,-44383.134,71348.633
17824.639,37748.72,19936.721,67101.024
63416.981,35563.567,-17886.262,94092.888
65559.173,54946.308,35133.693,70554.883
348.661,50633.473,-37317.346,80086.099
26564.026,33826.98,-45901.743,86992.323
63232.012,37433.11,2615.405,71536.529
41587.976,54554.065,14992.321,52991.632
39425.478,58244.811,9113.928,79196.929
76232.713,62192.652,3487.934,64731.285
55494.563,28476.961,-3688.079,79058.978
70650.276,75982.091,-1966.64,78392.951
37802.676,97202.108,-2878.512,67677.164
97793.402,55109.899,7392.032,83644.549
6822.716,46608.633,-56434.939,96755.119
54242.572,46284.327,-37520.954,93832.238
13713.562,56065.935,-36254.466,60225.935
72622.494,48276.355,31513.399,80667.909
96454.071,46703.088,9552.854,88551.202
14548.1,25370.179,-20372.951,74205.542
46357.948,37775.52,-38959.194,95894.921
-9430.912,75600.622,-37745.245,97968.467
67162.922,89855.226,4223.505,82588.548
55432.229,43623.959,-23578.495,83739.819
25081.383,498.164,-1841.848,74778.238
111854.335,55664.894,14538.597,95536.535
-30335.67,48707.887,-18468.841,93847.585
53655.526,26493.786,-14186.389,89701.61
-4394.628,13757.968,25446.824,86289.654
59285.735,34418.211,-20425.446,93646.011
59246.201,26327.688,32992.048,90718.902
52099.267,91240.513,-7834.41,80968.102
24887.122,-7306.231,10193.179,70353.269
5125.7,40264.745,38857.559,63673.402
-10098.601,43543.848,9203.314,51102.384
39781.527,37787.925,41295.557,68098.068
-29739.62,50879.572,9740.483,62870.499
49023.966,53909.878,-47492.881,90960.148
64178.324,39748.236,-8370.213,81153.401
67683.337,65066.247,1199.641,61343.977
-2971.496,-1115.865,20338.725,94632.277
30779.268,73371.868,-56142.758,90087.762
57094.906,45480.173,5942.562,54025.255
63261.436,55157.295,31258.61,64171.07
33223.314,43279.842,9261.932,55537.052
80408.14,63197.941,-8725.8,82125.997
31320.92,26673.387,-1271.056,54271.9
67925.67,54568.841,1419.428,60290.514
21193.148,7066.518,-33056.027,98547.521
-8612.793,51987.013,30941.638,57773.752
3963.792,114747.069,20701.495,83131.86
27899.299,35390.153,-14036.629,54898.857
60328.37,45748.96,22412.68,61800.716
65503.184,41688.826,-934.532,73102.591
40253.451,63295.09,4922.655,88339.681
60064.096,63515.049,1977.4,51395.586
35113.184,20643.055,5476.012,57347.184
63435.513,47051.06,2243.867,62493.772
64572.761,61809.765,-8277.661,64454.244
56500.351,52713.095,-30544.78,82685.092
50304.326,68265.101,-13577.062,61940.361
-18229.236,51269.713,20741.847,57907.82
60436.851,26210.772,10661.152,71917.98
83805.266,52883.957,38393.571,94123.209
66388.525,43974.334,-12574.174,83341.398
79643.572,50674.452,30928.477,84705.932
83638.304,57850.818,-19674.302,93815.322
21336.736,70352.478,-57595.971,81803.436
67958.263,52485.466,-758.935,64584.772
68373.612,15277.183,9256.354,92193.113
99562.202,57814.647,29974.375,96530.48
-37570.928,53184.654,8803.077,69334.29
64873.184,51701.579,8864.615,52660.026
37707.308,54884.231,27836.595,91541.862
29591.582,21028.581,4472.468,52443.571
27905.49,-18561.38,7801.338,87018.638
78758.375,45451.55,-13975.01,95634.986
36832.402,72431.305,-32455.826,71513.412
86609.362,46093.521,7418.829,81450.157
51301.387,43755.407,2898.635,53000.396
47298.259,58202.482,9735.905,82985.042
63660.869,54467.505,-36447.623,93994.082
38008.449,-3123.377,-3117.563,92602.425
-50217.864,52895.349,21120.478,88649.175
52601.999,45124.12,28330.183,60616.786
24366.03,111004.428,-28468.984,93633.386
81715.377,60339.699,8875.003,62973.936
17719.179,93048.871,-33835.138,84356.93
46322.647,-572.612,18155.684,89859.261
41260.397,130335.471,3167.418,98222.425
2386.107,24091.414,-19304.497,86577.856
19184.914,104562.629,-19523.99,80093.397
32894.822,52354.998,6252.146,77412.754
81737.745,41735.702,19060.833,83871.23
109580.246,64747.02,10115.125,94006.003
104540.112,61324.42,8702.576,86955.859
95081.142,36786.864,9235.874,97411.46
48440.93,24479.804,7873.418,64440.747
50499.698,43250.575,-11263.429,66865.614
48444.388,38407.396,39843.519,74688.91
58737.183,29912.701,-7239.275,84416.857
61086.736,33025.21,3804.999,72609.613
53896.393,2375.959,8127.553,91745.983
31474.388,48511.383,-29187.376,60503.474
44695.372,84133.137,-31432.491,90054.873
28056.077,48448.092,-66278.074,94239.178
56736.369,63249.908,23905.416,50140.875
39124.924,20211.311,4362.064,62904.613
32215.561,45700.579,5269.222,83464.094
67203.516,54515.404,9542.889,51498.381
37375.768,39154.589,-27161.423,73736.31
138649.435,-9303.195,-3000.09,77222.242
44582.845,55899.761,-15429.249,52465.456
5180.501,54456.106,-292.982,81686.469
79509.404,50744.813,5777.788,71340.024
28736.129,41424.034,2273.013,88978.42
41837.598,104354.892,6440.859,69545.602
18712.638,51169.698,1447.993,81099.791
55690.222,35451.363,8558.655,60033.524
32145.637,23669.366,-30373.963,87203.457
66060.944,40625.797,-24881.748,98670.039
11743.14,39321.014,37821.725,56964.654
112258.268,51880.899,9785.086,98945.315
-21500.79,55402.044,-4332.523,64182.155
84914.524,45522.697,-6705.745,94451.049
113188.721,57147.325,9268.326,95126.392
23805.337,-16102.186,10396.96,77863.616
55475.774,38718.506,-384.904,65495.275
24372.431,52667.997,3476.142,89066.978
71150.721,65032.756,10386.445,55590.931
33145.081,93679.876,6735.734,49883.192
62237.403,6576.279,7990.95,96023.219
56733.464,54806.973,-6599.477,56879.015
45461.076,27695.114,1906.939,64212.055
13175.421,41232.519,-58455.117,97798.052
92402.978,68101.729,21728.902,88482.743
66727.751,41339.927,24338.997,74535.209
31834.499,55565.007,-27588.17,52210.692
4178.37,35514.003,-195.097,54253.647
55054.021,45631.813,-6671.633,64446.962
58773.022,46529.213,-20565.522,81162.422
48167.197,8781.486,-9936.534,97675.273
47083.951,31415.899,1878.019,62143.128
69572.256,47459.214,2764.828,67701.268
18426.362,50430.331,13109.409,52291.681
51903.033,29467.6,19489.722,66733.479
-31967.768,32148.5,23588.162,93613.597
9585.121,26313.057,23311.339,57619.631
95555.054,55878.082,13148.22,77633.52
-15910.689,55635.729,3737.695,50288.135
72501.333,51838.233,30715.711,76187.137
29127.888,18931.029,-9163.225,67713.124
17567.064,17100.583,1223.882,57859.568
-223.045,26259.396,-13653.027,81367.563
31642.728,-2471.45,33833.901,92756.398
48011.527,29033.42,-17080.718,84412.169
31186.665,112222.487,-3120.364,76323.362
42560.496,20113.242,20376.129,67631.838
85387.902,68825.371,-8915.908,92923.192
47146.974,14533.971,-11579.946,92546.34
28498.915,32686.418,-39327.706,83493.283
46901.063,109368.404,5666.389,80397.012
169912.331,50668.282,-40469.58,82791.247
1698.118,57003.675,-29371.685,64420.818
81252.506,61288.518,25480.054,74270.749
57494.415,43208.316,40715.693,79810.138
46797.968,35031.04,-4756.538,64876.711
23995.592,66268.436,6713.776,96256.41
41461.545,32606.86,-7969.683,65177.499
43346.901,55610.522,17746.14,60426.728
36730.72,40318.573,31954.679,53175.168
79894.636,57566.508,1611.435,69069.764
60842.055,27048.062,-12976.914,95124.098
75541.7,53213.229,10435.541,60246.307
52174.629,41733.616,7285.429,51509.459
42605.484,52350.031,-52456.673,91065.27
76219.331,50834.847,16192.734,66385.571
82395.838,75664.559,3742.869,84111.401
7720.487,28068.257,-31375.87,89338.163
-20438.596,45586.934,37520.45,82578.285
231972.782,55701.921,3252.141,70122.656
-28941.587,35112.744,2380.578,85199.498
90916.008,55047.895,5054.199,79167.107
60018.775,56196.879,-1196.743,53371.757
10963.282,6477.513,4141.306,72168.92
160876.016,115785.778,35700.569,77129.54
31873.619,44335.754,-38779.119,74670.084
48595.022,21915.766,3240.95,71791.344
50884.793,65229.834,-7714.408,53623.043
-12446.905,66893.126,-13336.349,67868.112
53061.645,13477.851,5839.28,82097.581
36708.618,45535.438,-29705.887,69232.104
56029.291,29785.057,-23786.722,98384.258
36029.699,11867.395,-2984.103,75499.497
23885.958,19413.136,1449.168,51376.825
80841.293,55360.914,-7164.717,80998.196
24082.734,-24609.731,-970.702,98016.201
30275.53,73934.101,-16071.672,50075.144
67833.889,55321.059,19464.592,56785.76
-33775.979,45378.805,8829.526,73318.54
61062.403,46094.088,6318.115,57003.276
61758.972,33941.153,25123.428,77749.575
44840.892,83682.748,-8594.404,66911.944
41033.936,128901.753,5706.038,94023.635
41595.767,132357.423,5161.1,98585.931
63745.099,50764.523,-11304.258,72638.173
44253.127,65670.498,-9995.595,49713.099
39049.763,74937.827,-13748.543,57530.006
96829.897,40275.677,13758.066,95120.684
52665.162,29187.148,8609.573,63221.534
67599.838,55348.445,2342.525,58261.918
87447.268,90249.18,8254.68,99235.646
42176.183,87532.409,-21477.577,80980.014
-40478.972,68078.732,8899.462,74850.232
28932.291,6271.88,740.052,70273.563
32234.109,23508.525,-28175.195,85253.811
-6507.392,42157.771,-34524.824,92625.382
-30681.526,22557.906,19259.019,97588.799
35572.83,36122.867,-10960.934,58763.981
67506.176,56175.192,3844.594,55839.587
70569.091,67486.266,-8105.987,75955.21
68081.263,41174.674,-2104.178,77363.853
53357.087,9250.069,18370.726,87286.149
89789.221,48551.652,-9233.031,98823.667
27795.013,34225.612,-8901.386,50823.862
11553.212,3303.458,-19495.656,98389.856
57806.501,26156.019,-17071.587,97075.233
67635.535,69106.94,7911.237,58625.086
-6697.772,72784.398,4971.767,49702.091
104909.325,57215.12,4960.962,91086.319
62901.622,68636.352,-11934.277,73266.128
-22346.365,58165.511,17633.876,52020.907
65800.848,55940.019,-17095.673,75309.605
55543.206,97767.48,4468.102,78636.426
28311.852,14778.886,230.877,61655.12
-2016.951,39191.288,38044.894,71076.727
75823.821,47293.848,38999.689,92338.047
-9464.618,23314.294,-1486.122,81387.319
30788.036,27358.623,-12424.135,64206.959
24837.17,-7325.43,-9045.892,89561.83
79147.304,49499.965,5011.74,72988.629
45828.019,47586.448,51125.351,74175.302
51779.899,34435.234,5125.325,60572.443
34229.607,-31222.018,117045.899,82779.468
58760.514,56438.807,-17232.712,67907.464
-36900.224,52033.183,8259.077,70358.982
58798.806,44089.322,10533.418,52529.264
100929.751,57229.498,8106.909,83946.485
-443.724,66139.76,-27248.303,69023.498
39605.338,58252.827,14517.44,64407.299
-337.806,58006.501,3992.43,77023.497
72430.479,56254.626,10778.251,53750.633
39764.812,53776.243,-36389.796,70731.743
-49134.461,51083.334,-581.881,92384.078
-63584.735,55175.386,9166.226,92994.273
52567.341,20437.254,28704.874,85643.284
-42451.385,57981.718,7932.871,70287.676
56596.261,47603.841,-13222.579,70568.078
33080.528,19228.219,14665.14,53326.138
111701.341,54446.319,9544.976,96063.149
41733.983,57919.092,8635.358,98910.101
58005.841,48266.889,-26549.412,84641.517
57537.114,45863.886,2367.353,57658.913
77651.785,41943.061,7549.125,76512.691
34630.398,54206.516,5273.177,77582.367
71151.938,51703.682,5278.562,62522.763
23839.274,57805.844,807.436,76031.567
59515.965,84619.498,4483.662,69445.751
11280.649,35272.769,-33427.446,80625.14
29286.906,33642.62,-29979.548,73976.944
70642.802,35264.024,5624.561,78107.337
99698.09,57710.168,5848.71,84492.336
33229.27,22742.618,-31538.385,90378.078
54680.736,27477.611,-1418.133,76974.308
58841.171,43182.12,-7577.027,71589.382
43275.931,97103.502,25261.954,71890.712
55598.885,35112.815,39939.41,85233.799
54332.834,71521.001,48911.488,81014.477
86507.827,55592.835,8752.387,70516.035
61784.854,55106.356,-29909.373,84940.986
-1964.364,56000.793,-31274.337,70989.148
-4457.462,29835.03,-9792.351,78165.901
32202.135,11147.46,-17656.305,87064.009
-9086.912,9903.334,-105798.965,57519.455
27639.836,6158.614,1574.271,68259.984
63129.782,53314.014,-17266.03,75434.85
-11483.374,26182.796,8563.507,70487.966
73194.913,60278.575,14051.215,53773.879
50135.528,108453.621,-5176.086,93559.123
28593.586,39181.149,68697.334,82918.215
47344.584,23914.302,9419.841,62363.972
46206.369,56233.642,9154.827,67961.681
58545.422,7159.007,5681.909,94057.535
35279.391,31707.46,28552.726,56933.201
62252.023,53390.337,4100.394,53114.427
85992.441,55015.872,22904.657,78689.614
38843.521,11043.818,4615.165,71537.585
-43924.953,54248.267,-2816.741,86244.33
-2737.593,49595.652,-5228.372,52121.194
48058.238,42129.216,-29624.854,83906.962
68882.072,52438.447,1201.103,63595.876
29351.507,16604.898,25790.385,63345.554
71956.362,64278.405,10186.644,55841.964
61277.863,55673.004,-39828.619,93786.701
94673.337,51821.335,-414.424,91619.466
-36979.698,52248.795,-19760.164,98241.949
47017.63,27777.944,10116.498,57476.381
40180.941,62863.431,-62456.201,95294.685
-15840.414,43109.37,13223.156,56160.693
29296.992,48343.165,-22653.681,51960.738
95363.237,57572.689,1696.28,84447.384
31799.84,20221.393,-12872.846,72804.833
66706.617,61065.279,5435.763,52129.974
33171.332,48702.12,-37926.646,70748.951
51562.612,70042.451,1318.966,50080.047
50739.858,76395.918,-13284.171,70213.941
31674.141,43290.415,5958.784,57342.217
103284.832,61780.933,583.183,94276.457
31235.722,21071.958,45342.907,80315.141
-18216.504,44517.627,-21861.488,89311.324
23866.57,103444.068,-1721.354,58826.173
56858.75,27878.836,-1330.787,78663.955
38531.523,11356.315,44417.62,96401.206
91983.392,57358.098,478.5,82499.882
27103.416,20330.137,-39894.401,95020.906
47887.94,10724.937,-5260.515,90776.589
50806.812,56472.302,10340.44,65841.766
48804.41,26682.95,8403.934,62070.592
37123.673,49196.956,-18939.643,55219.394
-1844.462,51584.148,-6598.076,50609.495
42336.945,51530.929,-26505.639,65664.695
-52733.37,77270.088,13919.127,95569.57
43834.602,64726.619,-58114.69,96469.822
46718.117,49364.749,-48096.52,93802.916
24950.991,55564.026,-1069.501,82733.101
28561.85,78971.359,-29529.126,66856.278
51743.378,39197.735,-2822.7,63721.484
28215.295,54845.23,66455.928,64634.327
38812.953,39435.123,44305.858,68492.068
55871.209,73589.305,26404.65,62114.301
64615.123,49026.392,-8391.321,72333.14
26034.759,29519.709,57718.777,79042.275
33809.84,23436.933,32521.592,67703.456
25553.629,32694.934,-30085.377,71297.474
11865.714,52880.301,-38602.554,67607.41
-13003.547,17626.43,1862.489,87265.714
76329.281,55214.216,-9907.753,79375.846
82964.216,66003.433,928.874,77832.64
-6074.87,106818.157,-1529.762,89614.578
4792.668,49948.271,-21789.628,60799.573
90577.795,52885.493,8501.887,77543.485
32648.416,50324.937,-28122.539,58799.131
100496.634,60890.539,1204.188,89977.118
54413.928,48725.517,-12662.226,66703.671
61529.77,50569.022,-9790.427,69104.209
64235.186,50134.825,16587.978,55496.704
81352.453,46926.318,14005.68,73240.138
65204.061,25384.92,9123.816,79048.769
-33627.683,47637.171,-16319.777,96061.284
51352.538,96333.324,32088.724,86023.804
69900.671,55548.136,5123.54,57582.318
70283.314,68684.712,-30543.765,99305.649
19709.543,66222.305,-38745.402,60449.849
533.747,53917.42,39670.133,55425.265
32627.57,41787.82,-47224.697,86417.482
16650.658,18654.409,1639.74,56806.119
-18514.156,42561.655,-5291.678,74995.299
7995.998,-6442.969,7127.466,85070.38
28182.863,52715.688,2373.514,54216.435
81317.935,44157.731,-13416.734,98930.085
27652.2,27957.791,-37468.241,85515.678
-27514.774,52663.662,7029.535,61572.551
32619.739,42722.808,-12493.138,50743.108
-54957.25,51858.424,25915.109,99220.309
68678.571,83153.045,-6038.114,87664.007
25350.074,18065.997,-39678.392,95316.043
78475.106,57701.573,14204.999,59786.859
52365.877,35796.301,5363.705,59558.925
88376.156,43993.955,-6027.545,98762.82
55728.929,39035.802,4932.018,60114.183
66251.432,43516.237,-9901.215,80989.44
54500.486,48771.468,39031.024,69568.362
89039.978,51645.148,30559.408,92762.595
87785.148,60428.001,13291.222,67753.511
3861.801,60725.189,5750.651,90961.926
16285.26,53820.935,10598.801,54557.969
74874.101,48811.673,-5213.413,79628.88
41418.268,27340.057,60.011,62371.316
35691.604,4083.542,-4719.069,84680.159
13314.685,54304.337,-27994.668,54126.845
71724.293,41349.502,-17700.824,96428.654
109306.642,54058.677,5935.862,97665.272
34110.509,74918.292,6985.625,63187.582
56159.252,23910.803,-15441.132,96042.614
81165.21,62290.598,-11717.459,84967.194
78567.423,62949.907,14167.96,61934.704
15163.064,-357.057,43608.203,99008.441
37900.84,10998.087,16112.188,67823.626
29214.369,52892.077,-56364.114,81039.462
30821.343,19404.014,-4580.971,64351.383
34818.961,20391.816,-5721.543,68501.765
-13716.526,35824.267,-7112.173,78755.325
53212.626,32088.093,5165.944,64311.83
29616.708,4942.307,-919.222,73946.709
94887.304,53115.764,5955.903,84168.862
54973.918,62168.04,-11537.516,58473.441
83782.835,51685.215,-12556.543,93007.231
-17229.246,69613.901,1250.116,60784.74
48756.303,27381.351,-1398.331,71126.595
53383.238,35127.54,13886.215,56950.277
78074.648,28433.598,-76.59,98070.847
66880.513,86237.001,2018.487,80893.729
50338.541,42290.646,-7719.709,64120.707
114299.113,55915.303,10038.27,96698.706
48795.621,61478.212,-25810.261,65878.571
65581.957,45939.082,-8918.597,76914.563
34934.776,282.504,-7614.008,90619.389
54615.38,12284.635,531.517,90152.308
37063.387,57717.76,10168.637,70184.31
31314.482,12846.041,5138.744,61682.773
60878.596,49982.718,-6461.781,65711.416
101777.422,51463.663,9322.448,89344.462
68977.758,56179.046,-1114.334,62266.208
57781.202,37796.14,-17582.514,85920.7
-1353.319,65217.116,57484.859,75702.268
34539.906,23556.325,-3760.462,63097.241
25668.553,53337.499,-30797.055,51481.157
28257.672,73608.681,57247.64,65363.668
63639.857,54920.473,3550.111,53522.351
32076.843,52815.613,5380.331,51322.817
73065.73,98209.905,8517.212,92552.263
48155.324,45626.749,-36359.96,87241.697
17335.332,58147.942,40774.129,93833.01
72520.947,36721.355,-4559.679,88712.37
23784.252,31937.208,47651.318,64306.777
-12348.003,52919.904,2146.46,51032.847
78553.648,66910.409,22094.342,73807.532
32339.224,48047.245,5072.196,70663.959
49123.853,57837.85,-19927.584,59566.67
33742.797,57570.638,-34715.774,59240.984
27743.46,49658.25,-23757.58,50195.923
27969.372,44039.374,16343.76,90557.927
76864.878,50789.845,2653.881,71774.21
71255.242,51636.211,7338.529,60633.62
1473.702,112278.14,-7521.595,93518.231
-25255.546,44255.569,4956.584,69794.289
35825.198,47934.419,-28497.291,64741.269
71931.48,52216.398,5115.588,62952.595
55154.109,44613.194,3032.008,55861.937
11211.338,32338.318,-32735.749,82936.968
76148.368,57369.34,9496.134,57636.097
65064.206,62043.841,6556.032,50345.869
73757.488,49300.775,1892.044,70918.217
45452.316,36613.413,36769.9,70417.122
37363.725,92054.98,-18427.851,77640.482
-2803.902,18529.139,-8291.362,86317.073
43571.04,42802.641,32010.335,57587.167
-32322.603,57851.211,8678.554,59543.761
37784.352,100316.41,697.915,67196.963
-34048.052,45419.691,2908.096,79471.157
-497.084,96770.919,22154.748,71069.919
48677.807,3772.321,7809.932,85448.83
-19109.244,68114.35,-4595.015,67010.356
5468.142,28464.436,8750.069,51068.347
42006.282,28831.558,-23429.967,84957.729
13385.735,33216.123,-31928.732,79077.749
-16361.738,33914.341,7020.588,69177.842
18061.96,10620.803,-15420.072,80488.334
2488.191,28830.901,-16630.245,79062.536
91034.691,56210.656,10534.86,72642.451
52157.196,38513.063,7713.289,54283.891
28987.39,25402.193,-1308.974,53247.313
32814.075,48603.848,7243.472,88765.582
-148962.38,51025.661,-7958.678,74800.021
65434.64,82633.228,-3430.619,81292.371
80929.064,52844.414,-19661.964,96099.65
75238.608,56848.609,34154.502,77352.832
46655.576,33789.56,-20854.653,82073.825
25242.383,80969.084,-53557.235,89562.708
28952.36,39815.145,-29687.295,67177.669
53326.635,60311.131,-6940.613,50372.246
-25124.257,14320.185,16673.154,97683.39
109927.737,58024.333,8486.665,91770.002
46829.995,28052.299,-7686.577,74817.5
57430.924,34350.767,5502.827,65930.619
35782.733,39679.387,33667.164,54579.088
34581.114,68943.815,-48174.758,81493.617
42884.208,50127.136,56111.984,73677.382
-29974.33,67244.12,-6030.587,78440.762
42338.58,14767.847,8709.824,67214.037
50355.637,82825.966,5874.043,57101.501
52248.384,22690.398,679.005,77232.313
33916.334,36575.625,-5347.85,51041.602
96153.681,57493.434,13732.441,77201.072
30578.264,85054.657,-48609.785,94036.646
54690.866,37261.119,-5352.227,71135.004
73213.598,40673.883,-809.366,81702.115
37263.234,13064.23,-883.804,73435.836
79496.411,41777.895,-10670.38,96741.938
14592.862,63935.572,-42629.14,67164.068
93658.058,55360.735,-2358.657,89009.238
1846.371,20510.191,-25437.055,96831.369
32148.262,62461.868,17075.146,58042.855
-28983.172,52143.9,37089.12,84134.661
53786.118,57709.964,-5538.577,49967.879
58808.435,49508.97,4932.189,52720.336
-6642.32,40127.533,9315.542,50950.118
56291.035,63601.362,-5724.64,55410.877
69729.511,32634.28,-3698.434,89146.71
62233.249,51190.119,-11823.018,71219.226
-21551.493,79955.927,-766.795,77466.017
79525.076,62458.827,8603.405,63174.679
73110.084,58175.949,-34145.56,97432.728
24954.274,79616.675,62401.46,73221.687
67611.177,45996.4,30631.278,77054.817
25793.68,85468.762,-30218.661,71275.016
